utterance,target
How many info  sepal_length smaller than or same as -47.44721895699284 ,"less_eq ( data = iris , var1 = sepal_length , val = -47.44721895699284 )"
How many rows with sepal_length less than or same as -88.13090375745469 dataset,"less_eq ( data = iris , var1 = sepal_length , val = -88.13090375745469 )"
Number of info with sepal_length  <  -80.05370665241594 data,"less ( data = iris , var1 = sepal_length , val = -80.05370665241594 )"
Number of entries  sepal_length greater than or equal to -85.43447945386056 ,"greater_eq ( data = iris , var1 = sepal_length , val = -85.43447945386056 )"
How many data  sepal_length less than or same as 61.53894888264409 df,"less_eq ( data = iris , var1 = sepal_length , val = 61.53894888264409 )"
scatterplot between sepal_length and petal_width in df iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_width )"
correlation between sepal_length and petal_length in iris data base,"corr ( data = iris, var1 = sepal_length , var2 = petal_length )"
cor between sepal_length with sepal_width in iris,"corr ( data = iris, var1 = sepal_length , var2 = sepal_width )"
scatterplot of sepal_length with petal_length in iris df,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_length )"
corr of sepal_length and petal_length in iris dataset,"corr ( data = iris, var1 = sepal_length , var2 = petal_length )"
correlation of sepal_length and petal_length in iris df,"corr ( data = iris, var1 = sepal_length , var2 = petal_length )"
correlation of sepal_length with sepal_width in iris,"corr ( data = iris, var1 = sepal_length , var2 = sepal_width )"
corr of sepal_length and petal_width in iris,"corr ( data = iris, var1 = sepal_length , var2 = petal_width )"
correlation of sepal_length with sepal_width in iris,"corr ( data = iris, var1 = sepal_length , var2 = sepal_width )"
cor between sepal_length with petal_width in iris,"corr ( data = iris, var1 = sepal_length , var2 = petal_width )"
load iris df  in d,load ( data = iris )
store iris  ,load ( data = iris )
load iris  ,load ( data = iris )
store iris  ,load ( data = iris )
store iris  ,load ( data = iris )
quantity of sepal_width in data iris,"summation ( data = iris , var1 = sepal_width )"
distribution of the sepal_width in dataset iris,"histogram ( data = iris , var1 = sepal_width )"
smallest of sepal_width in iris,"minimum ( data = iris , var1 = sepal_width )"
distribution of the sepal_width in iris data base,"histogram ( data = iris , var1 = sepal_width )"
ranges of the sepal_width in iris,"ranges ( data = iris , var1 = sepal_width )"
mean of the sepal_width in iris data base,"mean ( data = iris , var1 = sepal_width )"
sparsity of the sepal_width in df iris,"std ( data = iris , var1 = sepal_width )"
min of sepal_width in data iris,"minimum ( data = iris , var1 = sepal_width )"
average of sepal_width in iris data base,"mean ( data = iris , var1 = sepal_width )"
sparsity of the sepal_width in dataset iris,"std ( data = iris , var1 = sepal_width )"
sparsity of sepal_width in data iris,"variance ( data = iris , var1 = sepal_width )"
standard deviation of the sepal_width in dataset iris,"std ( data = iris , var1 = sepal_width )"
correlation of sepal_width in iris,"corr ( data = iris , var1 = sepal_width )"
sparsity of sepal_width in iris df,"variance ( data = iris , var1 = sepal_width )"
boxplot of sepal_width in iris df,"boxplot ( data = iris , var1 = sepal_width )"
maximum of the sepal_width in iris data,"maximum ( data = iris , var1 = sepal_width )"
histogram of the sepal_width in iris data base,"histogram ( data = iris , var1 = sepal_width )"
quantity of the sepal_width in iris data base,"summation ( data = iris , var1 = sepal_width )"
distribution of the sepal_width in iris df,"histogram ( data = iris , var1 = sepal_width )"
largest of sepal_width in dataset iris,"maximum ( data = iris , var1 = sepal_width )"
correlation of the sepal_width in data iris,"corr ( data = iris , var1 = sepal_width )"
deviation of sepal_width in iris,"std ( data = iris , var1 = sepal_width )"
sum of the sepal_width in iris data,"summation ( data = iris , var1 = sepal_width )"
highest of sepal_width in iris df,"maximum ( data = iris , var1 = sepal_width )"
quantity of the sepal_width in df iris,"summation ( data = iris , var1 = sepal_width )"
minimum of sepal_width in data iris,"minimum ( data = iris , var1 = sepal_width )"
sparsity of sepal_width in iris data,"std ( data = iris , var1 = sepal_width )"
correlation of the sepal_width in dataset iris,"corr ( data = iris , var1 = sepal_width )"
sparsity of the sepal_width in iris df,"std ( data = iris , var1 = sepal_width )"
distribution of sepal_width in dataset iris,"histogram ( data = iris , var1 = sepal_width )"
highest of iris,maximum ( data = iris )
Number of entries with sepal_width greater than or equal to 8.021191422251235 df,"greater_eq ( data = iris , var1 = sepal_width , val = 8.021191422251235 )"
Number of entries  sepal_width bigger than or same as 16.158883533257963 data,"greater_eq ( data = iris , var1 = sepal_width , val = 16.158883533257963 )"
Number of data  sepal_width  <=  59.0326521060845 data,"less_eq ( data = iris , var1 = sepal_width , val = 59.0326521060845 )"
How many info with sepal_width higher than -67.86621772175326 data,"greater ( data = iris , var1 = sepal_width , val = -67.86621772175326 )"
Number of info where sepal_width larger than -10.048746162001137 dataset,"greater ( data = iris , var1 = sepal_width , val = -10.048746162001137 )"
How many entries  sepal_width smaller than -25.317213002540882 df,"less ( data = iris , var1 = sepal_width , val = -25.317213002540882 )"
How many entries with sepal_width lower than or equal to 99.72921239461328 ,"less_eq ( data = iris , var1 = sepal_width , val = 99.72921239461328 )"
How many data where sepal_width  =  84.54853574185634 data,"equal ( data = iris , var1 = sepal_width , val = 84.54853574185634 )"
Number of info where sepal_width lower than or equal to 65.70566786311736 dataset,"less_eq ( data = iris , var1 = sepal_width , val = 65.70566786311736 )"
Number of rows  sepal_width higher than 58.10896955290096 dataset,"greater ( data = iris , var1 = sepal_width , val = 58.10896955290096 )"
Number of rows where sepal_width equal to 24.64488011834038 data,"equal ( data = iris , var1 = sepal_width , val = 24.64488011834038 )"
Number of rows where sepal_width less than or same as -62.55730681655016 data,"less_eq ( data = iris , var1 = sepal_width , val = -62.55730681655016 )"
Number of rows with sepal_width  =  -37.875334598046884 dataset,"equal ( data = iris , var1 = sepal_width , val = -37.875334598046884 )"
Number of data where sepal_width < -32.6390420429409 ,"less ( data = iris , var1 = sepal_width , val = -32.6390420429409 )"
How many data where sepal_width bigger than or equal to -39.90295058775688 df,"greater_eq ( data = iris , var1 = sepal_width , val = -39.90295058775688 )"
Number of info  sepal_width greater than or equal to 49.03472324085237 ,"greater_eq ( data = iris , var1 = sepal_width , val = 49.03472324085237 )"
How many entries with sepal_width bigger than or same as 62.18717280553079 df,"greater_eq ( data = iris , var1 = sepal_width , val = 62.18717280553079 )"
How many info where sepal_width less than 5.543146163664403 df,"less ( data = iris , var1 = sepal_width , val = 5.543146163664403 )"
How many rows where sepal_width bigger than or same as 28.502667944930295 data,"greater_eq ( data = iris , var1 = sepal_width , val = 28.502667944930295 )"
Number of rows where sepal_width  ==  -49.16092441174846 ,"equal ( data = iris , var1 = sepal_width , val = -49.16092441174846 )"
corr of sepal_width with petal_width in iris data base,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
correlation between sepal_width with petal_width in iris,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
cor of sepal_width with petal_length in iris data,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
correlation of sepal_width with petal_width in iris,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
cor of sepal_width with petal_length in df iris,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
corr of sepal_width with petal_length in iris data,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
corr between sepal_width with sepal_length in df iris,"corr ( data = iris, var1 = sepal_width , var2 = sepal_length )"
correlation between sepal_width and petal_length in iris df,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
scatter plot of sepal_width with petal_length in iris dataset,"scatterplot ( data = iris, var1 = sepal_width , var2 = petal_length )"
corr between sepal_width with sepal_length in dataset iris,"corr ( data = iris, var1 = sepal_width , var2 = sepal_length )"
store iris   in a,load ( data = iris )
store iris dataset  in {data}_data,load ( data = iris )
store iris  ,load ( data = iris )
store iris  ,load ( data = iris )
load iris dataset  and store in variable d,load ( data = iris )
sd of petal_length in df iris,"std ( data = iris , var1 = petal_length )"
amount of the petal_length in df iris,"summation ( data = iris , var1 = petal_length )"
largest of the petal_length in iris,"maximum ( data = iris , var1 = petal_length )"
quantile of the petal_length in iris df,"quantile ( data = iris , var1 = petal_length )"
mean of the petal_length in iris df,"mean ( data = iris , var1 = petal_length )"
min of petal_length in dataset iris,"minimum ( data = iris , var1 = petal_length )"
standard deviation of the petal_length in iris data,"std ( data = iris , var1 = petal_length )"
distribution of petal_length in dataset iris,"histogram ( data = iris , var1 = petal_length )"
maximum of petal_length in iris data base,"maximum ( data = iris , var1 = petal_length )"
amount of the petal_length in iris data base,"summation ( data = iris , var1 = petal_length )"
sparsity of the petal_length in iris data,"std ( data = iris , var1 = petal_length )"
min of the petal_length in iris data base,"minimum ( data = iris , var1 = petal_length )"
amount of petal_length in iris df,"summation ( data = iris , var1 = petal_length )"
distribution of petal_length in iris data base,"histogram ( data = iris , var1 = petal_length )"
var of petal_length in data iris,"variance ( data = iris , var1 = petal_length )"
amount of petal_length in df iris,"summation ( data = iris , var1 = petal_length )"
distribution of the petal_length in iris dataset,"histogram ( data = iris , var1 = petal_length )"
quantile of the petal_length in iris df,"quantile ( data = iris , var1 = petal_length )"
standard deviation of petal_length in iris data base,"std ( data = iris , var1 = petal_length )"
corr of the petal_length in iris data,"corr ( data = iris , var1 = petal_length )"
amount of the petal_length in iris data base,"summation ( data = iris , var1 = petal_length )"
histogram of petal_length in iris,"histogram ( data = iris , var1 = petal_length )"
aggregate of petal_length in iris data base,"summation ( data = iris , var1 = petal_length )"
cor of petal_length in iris dataset,"corr ( data = iris , var1 = petal_length )"
sparsity of the petal_length in iris data base,"variance ( data = iris , var1 = petal_length )"
boxplot of the petal_length in iris data base,"boxplot ( data = iris , var1 = petal_length )"
histogram of the petal_length in iris,"histogram ( data = iris , var1 = petal_length )"
var of petal_length in iris data,"variance ( data = iris , var1 = petal_length )"
var of petal_length in iris data base,"variance ( data = iris , var1 = petal_length )"
average of the petal_length in data iris,"mean ( data = iris , var1 = petal_length )"
deviation of iris,std ( data = iris )
How many data with petal_length larger than or equal to 79.62705479731954 df,"greater_eq ( data = iris , var1 = petal_length , val = 79.62705479731954 )"
How many entries where petal_length less than or same as -39.88143974942378 ,"less_eq ( data = iris , var1 = petal_length , val = -39.88143974942378 )"
Number of data  petal_length less than -66.82380974741201 dataset,"less ( data = iris , var1 = petal_length , val = -66.82380974741201 )"
Number of info  petal_length  >=  -66.23433878414262 ,"greater_eq ( data = iris , var1 = petal_length , val = -66.23433878414262 )"
How many data where petal_length greater than or equal to -96.64596787836335 data,"greater_eq ( data = iris , var1 = petal_length , val = -96.64596787836335 )"
Number of data  petal_length higher than or same as 0.3201934181729058 df,"greater_eq ( data = iris , var1 = petal_length , val = 0.3201934181729058 )"
