"utterance","target"
How many entries with sepal_length lower than or equal to -52.85183128374131 dataset,"less_eq ( data = iris , var1 = sepal_length , val = -52.85183128374131 )"
Number of info with sepal_length less than 92.00421231696637 data,"less ( data = iris , var1 = sepal_length , val = 92.00421231696637 )"
Number of data where sepal_length greater than or same as -99.00264972315776 dataset,"greater_eq ( data = iris , var1 = sepal_length , val = -99.00264972315776 )"
How many info with sepal_length  =  36.8385984784579 dataset,"equal ( data = iris , var1 = sepal_length , val = 36.8385984784579 )"
How many data  sepal_length less than or equal to -12.908758797323117 dataset,"less_eq ( data = iris , var1 = sepal_length , val = -12.908758797323117 )"
How many entries with sepal_length bigger than or same as -36.58376469486082 df,"greater_eq ( data = iris , var1 = sepal_length , val = -36.58376469486082 )"
correlation between sepal_length with petal_width in data iris,"corr ( data = iris, var1 = sepal_length , var2 = petal_width )"
scatterplot of sepal_length with sepal_width in df iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = sepal_width )"
scatter plot of sepal_length with petal_length in data iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_length )"
scatterplot between sepal_length and petal_length in iris data base,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_length )"
correlation between sepal_length and petal_width in dataset iris,"corr ( data = iris, var1 = sepal_length , var2 = petal_width )"
scatter plot between sepal_length and petal_width in dataset iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_width )"
scatterplot of sepal_length with petal_length in iris dataset,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_length )"
scatterplot of sepal_length with sepal_width in df iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = sepal_width )"
corr of sepal_length and petal_width in iris data base,"corr ( data = iris, var1 = sepal_length , var2 = petal_width )"
scatter plot of sepal_length and petal_length in df iris,"scatterplot ( data = iris, var1 = sepal_length , var2 = petal_length )"
store iris dataset  and store in variable {data}df,load ( data = iris )
load iris data ,load ( data = iris )
store iris df  and store in variable data,load ( data = iris )
load iris data  and store in variable ,load ( data = iris )
store iris df  in {data}_data,load ( data = iris )
sparsity of the sepal_width in iris,"std ( data = iris , var1 = sepal_width )"
var of the sepal_width in iris,"variance ( data = iris , var1 = sepal_width )"
deviation of the sepal_width in data iris,"std ( data = iris , var1 = sepal_width )"
variance of the sepal_width in iris df,"variance ( data = iris , var1 = sepal_width )"
typical of sepal_width in iris df,"mean ( data = iris , var1 = sepal_width )"
sum of sepal_width in iris data base,"summation ( data = iris , var1 = sepal_width )"
typical of sepal_width in df iris,"mean ( data = iris , var1 = sepal_width )"
amount of the sepal_width in iris data base,"summation ( data = iris , var1 = sepal_width )"
ranges of the sepal_width in df iris,"ranges ( data = iris , var1 = sepal_width )"
corr of the sepal_width in iris data,"corr ( data = iris , var1 = sepal_width )"
corr of the sepal_width in iris data,"corr ( data = iris , var1 = sepal_width )"
min of sepal_width in iris,"minimum ( data = iris , var1 = sepal_width )"
largest of the sepal_width in iris data base,"maximum ( data = iris , var1 = sepal_width )"
highest of the sepal_width in data iris,"maximum ( data = iris , var1 = sepal_width )"
smallest of sepal_width in iris data base,"minimum ( data = iris , var1 = sepal_width )"
range of sepal_width in df iris,"ranges ( data = iris , var1 = sepal_width )"
amount of the sepal_width in iris,"summation ( data = iris , var1 = sepal_width )"
boxplot of the sepal_width in iris df,"boxplot ( data = iris , var1 = sepal_width )"
distribution of the sepal_width in iris data base,"histogram ( data = iris , var1 = sepal_width )"
boxplot of sepal_width in iris data base,"boxplot ( data = iris , var1 = sepal_width )"
ranges of sepal_width in data iris,"ranges ( data = iris , var1 = sepal_width )"
sum of the sepal_width in iris df,"summation ( data = iris , var1 = sepal_width )"
sd of sepal_width in iris data,"std ( data = iris , var1 = sepal_width )"
histogram of the sepal_width in df iris,"histogram ( data = iris , var1 = sepal_width )"
ranges of the sepal_width in iris data,"ranges ( data = iris , var1 = sepal_width )"
span of sepal_width in iris data base,"ranges ( data = iris , var1 = sepal_width )"
max of the sepal_width in dataset iris,"maximum ( data = iris , var1 = sepal_width )"
corr of the sepal_width in iris df,"corr ( data = iris , var1 = sepal_width )"
range of sepal_width in iris data,"ranges ( data = iris , var1 = sepal_width )"
ranges of the sepal_width in iris data base,"ranges ( data = iris , var1 = sepal_width )"
sd of iris,std ( data = iris )
How many data  sepal_width <= 37.64838097337886 df,"less_eq ( data = iris , var1 = sepal_width , val = 37.64838097337886 )"
Number of entries with sepal_width >= -62.65260867918978 data,"greater_eq ( data = iris , var1 = sepal_width , val = -62.65260867918978 )"
How many rows  sepal_width less than or same as 38.10154376298601 df,"less_eq ( data = iris , var1 = sepal_width , val = 38.10154376298601 )"
Number of rows with sepal_width  ==  66.64658900168268 df,"equal ( data = iris , var1 = sepal_width , val = 66.64658900168268 )"
Number of info with sepal_width  ==  69.98325894520013 data,"equal ( data = iris , var1 = sepal_width , val = 69.98325894520013 )"
How many entries where sepal_width  ==  78.15953167445221 data,"equal ( data = iris , var1 = sepal_width , val = 78.15953167445221 )"
Number of info with sepal_width  >  22.083065401469298 df,"greater ( data = iris , var1 = sepal_width , val = 22.083065401469298 )"
How many data  sepal_width  <=  38.49447637505796 data,"less_eq ( data = iris , var1 = sepal_width , val = 38.49447637505796 )"
Number of entries where sepal_width less than or same as 13.04692431807355 dataset,"less_eq ( data = iris , var1 = sepal_width , val = 13.04692431807355 )"
How many data with sepal_width higher than or same as -76.4537950915719 df,"greater_eq ( data = iris , var1 = sepal_width , val = -76.4537950915719 )"
How many rows where sepal_width less than or equal to -15.994997829474954 data,"less_eq ( data = iris , var1 = sepal_width , val = -15.994997829474954 )"
Number of entries  sepal_width higher than 54.296579907837724 df,"greater ( data = iris , var1 = sepal_width , val = 54.296579907837724 )"
Number of info  sepal_width <= 43.98818797141567 df,"less_eq ( data = iris , var1 = sepal_width , val = 43.98818797141567 )"
Number of data with sepal_width lower than or same as 5.517591764195572 ,"less_eq ( data = iris , var1 = sepal_width , val = 5.517591764195572 )"
How many rows  sepal_width is 46.7498579970391 df,"equal ( data = iris , var1 = sepal_width , val = 46.7498579970391 )"
How many info  sepal_width > -74.40654848976914 df,"greater ( data = iris , var1 = sepal_width , val = -74.40654848976914 )"
How many rows with sepal_width smaller than or equal to -52.533756881543404 dataset,"less_eq ( data = iris , var1 = sepal_width , val = -52.533756881543404 )"
Number of entries  sepal_width = -51.3300719980809 df,"equal ( data = iris , var1 = sepal_width , val = -51.3300719980809 )"
How many rows  sepal_width == 33.98697541893449 ,"equal ( data = iris , var1 = sepal_width , val = 33.98697541893449 )"
Number of entries where sepal_width higher than or equal to -4.491545740393235 df,"greater_eq ( data = iris , var1 = sepal_width , val = -4.491545740393235 )"
corr of sepal_width and petal_length in iris dataset,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
scatterplot between sepal_width with petal_length in iris data base,"scatterplot ( data = iris, var1 = sepal_width , var2 = petal_length )"
corr of sepal_width with petal_length in iris df,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
correlation between sepal_width with petal_width in df iris,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
cor of sepal_width and petal_width in iris df,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
scatter plot of sepal_width and petal_length in iris data,"scatterplot ( data = iris, var1 = sepal_width , var2 = petal_length )"
correlation between sepal_width with sepal_length in iris dataset,"corr ( data = iris, var1 = sepal_width , var2 = sepal_length )"
correlation of sepal_width with petal_length in df iris,"corr ( data = iris, var1 = sepal_width , var2 = petal_length )"
scatterplot between sepal_width and sepal_length in data iris,"scatterplot ( data = iris, var1 = sepal_width , var2 = sepal_length )"
corr of sepal_width with petal_width in iris dataset,"corr ( data = iris, var1 = sepal_width , var2 = petal_width )"
load iris df  and store in {data}_df,load ( data = iris )
load iris data  and store in variable d,load ( data = iris )
load iris df ,load ( data = iris )
load iris df ,load ( data = iris )
load iris dataset  and store in {data}_df,load ( data = iris )
range of petal_length in df iris,"ranges ( data = iris , var1 = petal_length )"
largest of petal_length in dataset iris,"maximum ( data = iris , var1 = petal_length )"
span of petal_length in data iris,"ranges ( data = iris , var1 = petal_length )"
amount of petal_length in iris data base,"summation ( data = iris , var1 = petal_length )"
hist of the petal_length in iris,"histogram ( data = iris , var1 = petal_length )"
sparsity of the petal_length in iris df,"std ( data = iris , var1 = petal_length )"
corr of the petal_length in iris data base,"corr ( data = iris , var1 = petal_length )"
range of petal_length in df iris,"ranges ( data = iris , var1 = petal_length )"
hist of petal_length in iris df,"histogram ( data = iris , var1 = petal_length )"
sparsity of the petal_length in iris data,"variance ( data = iris , var1 = petal_length )"
span of the petal_length in iris dataset,"ranges ( data = iris , var1 = petal_length )"
distribution of the petal_length in iris data base,"histogram ( data = iris , var1 = petal_length )"
maximum of petal_length in iris dataset,"maximum ( data = iris , var1 = petal_length )"
highest of the petal_length in df iris,"maximum ( data = iris , var1 = petal_length )"
mean of the petal_length in iris data,"mean ( data = iris , var1 = petal_length )"
quantile of the petal_length in iris data base,"quantile ( data = iris , var1 = petal_length )"
smallest of the petal_length in df iris,"minimum ( data = iris , var1 = petal_length )"
var of the petal_length in iris data base,"variance ( data = iris , var1 = petal_length )"
average of the petal_length in iris dataset,"mean ( data = iris , var1 = petal_length )"
histogram of petal_length in df iris,"histogram ( data = iris , var1 = petal_length )"
deviation of petal_length in iris,"std ( data = iris , var1 = petal_length )"
largest of the petal_length in dataset iris,"maximum ( data = iris , var1 = petal_length )"
largest of petal_length in iris data,"maximum ( data = iris , var1 = petal_length )"
hist of petal_length in dataset iris,"histogram ( data = iris , var1 = petal_length )"
max of petal_length in iris data,"maximum ( data = iris , var1 = petal_length )"
span of petal_length in iris,"ranges ( data = iris , var1 = petal_length )"
sd of the petal_length in iris data,"std ( data = iris , var1 = petal_length )"
correlation of the petal_length in iris,"corr ( data = iris , var1 = petal_length )"
variance of petal_length in iris dataset,"variance ( data = iris , var1 = petal_length )"
correlation of the petal_length in iris df,"corr ( data = iris , var1 = petal_length )"
mean of the iris,mean ( data = iris )
How many rows where petal_length higher than or equal to -96.37432388742427 dataset,"greater_eq ( data = iris , var1 = petal_length , val = -96.37432388742427 )"
Number of info  petal_length <= -13.465096235248055 dataset,"less_eq ( data = iris , var1 = petal_length , val = -13.465096235248055 )"
How many entries  petal_length == 34.968219410581554 dataset,"equal ( data = iris , var1 = petal_length , val = 34.968219410581554 )"
How many info  petal_length greater than -52.55543974599253 data,"greater ( data = iris , var1 = petal_length , val = -52.55543974599253 )"
